shipment_id,origin_port,destination_port,carrier_name,carrier_reliability,etd,eta,month,day_of_week,transit_days,container_type,risk_flag,base_delay_rate,seasonal_factor,weekday_factor,delay_probability,will_delay,delay_hours,delay_category
TRAIN-00559,Ningbo,Long Beach,MSC,0.88,2025-12-09T11:19:13.132021,2025-12-25T11:19:13.132021,12,1,16,40GP,False,0.2,0.08,0.01,0.29,False,0,on_time
TRAIN-00560,Port Klang,Le Havre,MAERSK,0.92,2025-08-30T11:19:13.132027,2025-10-03T11:19:13.132027,8,5,34,40GP,True,0.26,0.05,0.05,0.31,True,162,delayed
TRAIN-00561,New York,Rotterdam,MAERSK,0.92,2025-01-05T11:19:13.132034,2025-01-16T11:19:13.132034,1,6,11,40GP,False,0.18,0.05,0.05,0.23,True,51,delayed
TRAIN-00562,Shanghai,Long Beach,HMM,0.84,2025-07-17T11:19:13.132040,2025-08-01T11:19:13.132040,7,3,15,45HC,False,0.18,0.03,0.01,0.27,True,24,delayed
TRAIN-00563,Shanghai,Singapore,CMA CGM,0.85,2025-01-14T11:19:13.132046,2025-01-21T11:19:13.132046,1,1,7,40HC,False,0.08,0.05,0.01,0.17,True,96,delayed
TRAIN-00564,Shanghai,Singapore,COSCO,0.9,2025-03-04T11:19:13.132052,2025-03-11T11:19:13.132052,3,1,7,45HC,False,0.08,0.1,0.01,0.17,False,0,on_time
TRAIN-00565,Ningbo,Long Beach,MAERSK,0.92,2025-10-12T11:19:13.132058,2025-10-28T11:19:13.132058,10,6,16,20GP,False,0.2,0.12,0.05,0.587,False,0,on_time
TRAIN-00566,Yantian,Seattle,MSC,0.88,2025-03-02T11:19:13.132065,2025-03-15T11:19:13.132065,3,6,13,40GP,False,0.12,0.1,0.05,0.27,False,0,on_time
TRAIN-00567,Shanghai,Hamburg,MAERSK,0.92,2025-01-27T11:19:13.132071,2025-03-04T11:19:13.132071,1,0,36,40HC,False,0.28,0.05,0.02,0.3,True,48,delayed
TRAIN-00568,Port Klang,Le Havre,MSC,0.88,2025-04-14T11:19:13.132078,2025-05-18T11:19:13.132078,4,0,34,40HC,True,0.26,0.02,0.02,0.3,True,24,delayed
TRAIN-00569,Los Angeles,Hamburg,HMM,0.84,2025-11-11T11:19:13.132084,2025-12-05T11:19:13.132084,11,1,24,40HC,False,0.35,0.1,0.01,0.51,False,0,on_time
TRAIN-00570,Yantian,Felixstowe,ONE,0.87,2025-04-29T11:19:13.132090,2025-06-06T11:19:13.132090,4,1,38,20GP,False,0.3,0.02,0.01,0.35,False,0,on_time
TRAIN-00571,Shanghai,Hamburg,MAERSK,0.92,2025-04-06T11:19:13.132096,2025-05-12T11:19:13.132096,4,6,36,40GP,True,0.28,0.02,0.05,0.3,True,48,delayed
TRAIN-00572,Shanghai,Hamburg,HAPAG-LLOYD,0.91,2025-05-23T11:19:13.132103,2025-06-28T11:19:13.132103,5,4,36,40HC,False,0.28,0.0,0.03,0.28,False,0,on_time
TRAIN-00573,Port Klang,Le Havre,EVERGREEN,0.86,2025-05-27T11:19:13.132109,2025-06-30T11:19:13.132109,5,1,34,20GP,False,0.26,0.0,0.01,0.31,True,24,delayed
TRAIN-00574,Hong Kong,Singapore,ONE,0.87,2025-02-03T11:19:13.132115,2025-02-08T11:19:13.132115,2,0,5,20GP,False,0.07,0.15,0.02,0.26,False,0,on_time
TRAIN-00575,Shanghai,Los Angeles,CMA CGM,0.85,2025-07-09T11:19:13.132121,2025-07-23T11:19:13.132121,7,2,14,45HC,True,0.15,0.03,0.0,0.21,True,106,delayed
TRAIN-00576,Shanghai,Rotterdam,HMM,0.84,2025-03-22T11:19:13.132127,2025-04-26T11:19:13.132127,3,5,35,40HC,False,0.25,0.1,0.05,0.45,False,0,on_time
TRAIN-00577,Ningbo,Long Beach,HMM,0.84,2025-08-29T11:19:13.132133,2025-09-14T11:19:13.132133,8,4,16,40HC,True,0.2,0.05,0.03,0.33,True,24,delayed
TRAIN-00578,Hong Kong,Singapore,MSC,0.88,2025-06-28T11:19:13.132140,2025-07-03T11:19:13.132140,6,5,5,40HC,False,0.07,0.0,0.05,0.12,False,0,on_time
TRAIN-00579,New York,Rotterdam,MSC,0.88,2025-02-28T11:19:13.132146,2025-03-11T11:19:13.132146,2,4,11,40GP,False,0.18,0.15,0.03,0.528,True,24,delayed
TRAIN-00580,Busan,Los Angeles,EVERGREEN,0.86,2025-09-20T11:19:13.132152,2025-10-02T11:19:13.132152,9,5,12,40HC,False,0.14,0.08,0.05,0.31,False,0,on_time
TRAIN-00581,Shanghai,Hamburg,ONE,0.87,2025-03-04T11:19:13.132159,2025-04-09T11:19:13.132159,3,1,36,40HC,False,0.28,0.1,0.01,0.41,False,0,on_time
TRAIN-00582,Shanghai,Rotterdam,CMA CGM,0.85,2025-07-25T11:19:13.132164,2025-08-29T11:19:13.132164,7,4,35,45HC,True,0.25,0.03,0.03,0.34,True,32,delayed
TRAIN-00583,Yantian,Seattle,MAERSK,0.92,2025-02-07T11:19:13.132171,2025-02-20T11:19:13.132171,2,4,13,40GP,False,0.12,0.15,0.03,0.25,False,0,on_time
TRAIN-00584,Singapore,Jakarta,COSCO,0.9,2025-02-14T11:19:13.132191,2025-02-18T11:19:13.132191,2,4,4,40GP,False,0.1,0.15,0.03,0.26,False,0,on_time
TRAIN-00585,Shanghai,Rotterdam,CMA CGM,0.85,2025-01-21T11:19:13.132198,2025-02-25T11:19:13.132198,1,1,35,40GP,True,0.25,0.05,0.01,0.528,True,65,delayed
TRAIN-00586,Busan,Los Angeles,EVERGREEN,0.86,2025-07-26T11:19:13.132204,2025-08-07T11:19:13.132204,7,5,12,40GP,False,0.14,0.03,0.05,0.422,False,0,on_time
TRAIN-00587,Yantian,Seattle,ONE,0.87,2025-01-12T11:19:13.132210,2025-01-25T11:19:13.132210,1,6,13,40HC,False,0.12,0.05,0.05,0.24,False,0,on_time
TRAIN-00588,Yantian,Felixstowe,HMM,0.84,2025-05-25T11:19:13.132216,2025-07-02T11:19:13.132216,5,6,38,20GP,False,0.3,0.0,0.05,0.555,True,37,delayed
TRAIN-00589,Shanghai,Rotterdam,ONE,0.87,2025-04-12T11:19:13.132223,2025-05-17T11:19:13.132223,4,5,35,20GP,True,0.25,0.02,0.05,0.34,True,25,delayed
TRAIN-00590,Yantian,Felixstowe,COSCO,0.9,2025-06-02T11:19:13.132229,2025-07-10T11:19:13.132229,6,0,38,40GP,False,0.3,0.0,0.02,0.3,True,30,delayed
TRAIN-00591,Shanghai,Singapore,ONE,0.87,2025-08-28T11:19:13.132235,2025-09-04T11:19:13.132235,8,3,7,45HC,False,0.08,0.05,0.01,0.16,False,0,on_time
TRAIN-00592,New York,Rotterdam,ONE,0.87,2025-02-09T11:19:13.132241,2025-02-20T11:19:13.132241,2,6,11,40GP,False,0.18,0.15,0.05,0.4,False,0,on_time
TRAIN-00593,Shanghai,Long Beach,COSCO,0.9,2025-09-30T11:19:13.132248,2025-10-15T11:19:13.132248,9,1,15,40GP,False,0.18,0.08,0.01,0.25,False,0,on_time
TRAIN-00594,Hong Kong,Singapore,HMM,0.84,2025-11-13T11:19:13.132253,2025-11-18T11:19:13.132253,11,3,5,45HC,False,0.07,0.1,0.01,0.23,False,0,on_time
TRAIN-00595,Shanghai,Los Angeles,MAERSK,0.92,2025-01-28T11:19:13.132259,2025-02-11T11:19:13.132259,1,1,14,40HC,False,0.15,0.05,0.01,0.16,True,24,delayed
TRAIN-00596,Yantian,Seattle,MSC,0.88,2025-02-17T11:19:13.132266,2025-03-02T11:19:13.132266,2,0,13,40GP,False,0.12,0.15,0.02,0.29,False,0,on_time
TRAIN-00597,Los Angeles,Hamburg,HMM,0.84,2025-11-02T11:19:13.132272,2025-11-26T11:19:13.132272,11,6,24,45HC,True,0.35,0.1,0.05,0.55,True,39,delayed
TRAIN-00598,Singapore,Jakarta,COSCO,0.9,2025-10-12T11:19:13.132279,2025-10-16T11:19:13.132279,10,6,4,40HC,False,0.1,0.12,0.05,0.25,False,0,on_time
TRAIN-00599,Port Klang,Le Havre,EVERGREEN,0.86,2025-02-02T11:19:13.132285,2025-03-08T11:19:13.132285,2,6,34,40GP,False,0.26,0.15,0.05,0.5,False,0,on_time
TRAIN-00600,Ningbo,Long Beach,EVERGREEN,0.86,2025-07-02T11:19:13.132296,2025-07-18T11:19:13.132296,7,2,16,20GP,False,0.2,0.03,0.0,0.523,True,70,delayed
TRAIN-00601,Ningbo,Long Beach,HMM,0.84,2025-08-30T11:19:13.132303,2025-09-15T11:19:13.132303,8,5,16,40HC,False,0.2,0.05,0.05,0.35,False,0,on_time
TRAIN-00602,Busan,Los Angeles,HAPAG-LLOYD,0.91,2025-10-27T11:19:13.132309,2025-11-08T11:19:13.132309,10,0,12,45HC,False,0.14,0.12,0.02,0.25,False,0,on_time
TRAIN-00603,New York,Rotterdam,MAERSK,0.92,2025-12-26T11:19:13.132315,2026-01-06T11:19:13.132315,12,4,11,40HC,False,0.18,0.08,0.03,0.24,False,0,on_time
TRAIN-00604,Singapore,Jakarta,MSC,0.88,2025-10-12T11:19:13.132321,2025-10-16T11:19:13.132321,10,6,4,40GP,False,0.1,0.12,0.05,0.27,False,0,on_time
TRAIN-00605,Busan,Los Angeles,COSCO,0.9,2025-01-07T11:19:13.132326,2025-01-19T11:19:13.132326,1,1,12,40HC,False,0.14,0.05,0.01,0.18,True,72,delayed
TRAIN-00606,Shanghai,Los Angeles,EVERGREEN,0.86,2025-02-07T11:19:13.132333,2025-02-21T11:19:13.132333,2,4,14,45HC,False,0.15,0.15,0.03,0.37,False,0,on_time
TRAIN-00607,Yantian,Felixstowe,HAPAG-LLOYD,0.91,2025-02-10T11:19:13.132339,2025-03-20T11:19:13.132339,2,0,38,45HC,False,0.3,0.15,0.02,0.627,True,30,delayed
TRAIN-00608,Singapore,Rotterdam,HAPAG-LLOYD,0.91,2025-09-17T11:19:13.132346,2025-10-19T11:19:13.132346,9,2,32,40HC,False,0.22,0.08,0.0,0.27,False,0,on_time
TRAIN-00609,Port Klang,Le Havre,HMM,0.84,2025-06-16T11:19:13.132358,2025-07-20T11:19:13.132358,6,0,34,45HC,False,0.26,0.0,0.02,0.33,False,0,on_time
TRAIN-00610,Los Angeles,Hamburg,ONE,0.87,2025-07-20T11:19:13.132364,2025-08-13T11:19:13.132364,7,6,24,40HC,False,0.35,0.03,0.05,0.45,False,0,on_time
TRAIN-00611,Shanghai,Singapore,HMM,0.84,2025-01-25T11:19:13.132370,2025-02-01T11:19:13.132370,1,5,7,40GP,False,0.08,0.05,0.05,0.23,False,0,on_time
TRAIN-00612,Port Klang,Le Havre,ONE,0.87,2025-10-10T11:19:13.132376,2025-11-13T11:19:13.132376,10,4,34,45HC,False,0.26,0.12,0.03,0.43,False,0,on_time
TRAIN-00613,New York,Rotterdam,EVERGREEN,0.86,2025-03-04T11:19:13.132384,2025-03-15T11:19:13.132384,3,1,11,45HC,True,0.18,0.1,0.01,0.604,True,63,delayed
TRAIN-00614,Shanghai,Los Angeles,MSC,0.88,2025-12-28T11:19:13.132391,2026-01-11T11:19:13.132391,12,6,14,45HC,False,0.15,0.08,0.05,0.28,False,0,on_time
TRAIN-00615,Singapore,Rotterdam,HMM,0.84,2025-11-07T11:19:13.132396,2025-12-09T11:19:13.132396,11,4,32,45HC,True,0.22,0.1,0.03,0.596,True,88,delayed
TRAIN-00616,Ningbo,Long Beach,CMA CGM,0.85,2025-11-17T11:19:13.132401,2025-12-03T11:19:13.132401,11,0,16,45HC,False,0.2,0.1,0.02,0.35,False,0,on_time
TRAIN-00617,Yantian,Felixstowe,MAERSK,0.92,2025-03-29T11:19:13.132406,2025-05-06T11:19:13.132406,3,5,38,45HC,False,0.3,0.1,0.05,0.4,False,0,on_time
TRAIN-00618,Singapore,Jakarta,MSC,0.88,2025-01-17T11:19:13.132411,2025-01-21T11:19:13.132411,1,4,4,45HC,False,0.1,0.05,0.03,0.18,False,0,on_time
TRAIN-00619,Busan,Los Angeles,HAPAG-LLOYD,0.91,2025-09-02T11:19:13.132415,2025-09-14T11:19:13.132415,9,1,12,40GP,True,0.14,0.08,0.01,0.2,True,60,delayed
TRAIN-00620,Hong Kong,Singapore,MAERSK,0.92,2025-08-09T11:19:13.132420,2025-08-14T11:19:13.132420,8,5,5,40GP,False,0.07,0.05,0.05,0.12,False,0,on_time
TRAIN-00621,Shanghai,Rotterdam,CMA CGM,0.85,2025-05-23T11:19:13.132424,2025-06-27T11:19:13.132424,5,4,35,40HC,False,0.25,0.0,0.03,0.31,False,0,on_time
TRAIN-00622,Shanghai,Los Angeles,HAPAG-LLOYD,0.91,2025-05-09T11:19:13.132428,2025-05-23T11:19:13.132428,5,4,14,40GP,False,0.15,0.0,0.03,0.15,False,0,on_time
TRAIN-00623,Shanghai,Long Beach,ONE,0.87,2025-09-12T11:19:13.132433,2025-09-27T11:19:13.132433,9,4,15,45HC,False,0.18,0.08,0.03,0.31,False,0,on_time
TRAIN-00624,Shanghai,Los Angeles,HAPAG-LLOYD,0.91,2025-08-13T11:19:13.132438,2025-08-27T11:19:13.132438,8,2,14,40HC,False,0.15,0.05,0.0,0.17,True,26,delayed
TRAIN-00625,Shanghai,Singapore,CMA CGM,0.85,2025-10-04T11:19:13.132443,2025-10-11T11:19:13.132443,10,5,7,45HC,False,0.08,0.12,0.05,0.28,False,0,on_time
TRAIN-00626,Port Klang,Le Havre,EVERGREEN,0.86,2025-08-05T11:19:13.132447,2025-09-08T11:19:13.132447,8,1,34,40GP,False,0.26,0.05,0.01,0.36,False,0,on_time
TRAIN-00627,Shanghai,Long Beach,MAERSK,0.92,2025-09-27T11:19:13.132452,2025-10-12T11:19:13.132452,9,5,15,40GP,False,0.18,0.08,0.05,0.26,False,0,on_time
TRAIN-00628,Shanghai,Singapore,COSCO,0.9,2025-02-14T11:19:13.132456,2025-02-21T11:19:13.132456,2,4,7,20GP,False,0.08,0.15,0.03,0.24,False,0,on_time
TRAIN-00629,Singapore,Jakarta,HMM,0.84,2025-10-17T11:19:13.132460,2025-10-21T11:19:13.132460,10,4,4,20GP,True,0.1,0.12,0.03,0.3,True,63,delayed
TRAIN-00630,Yantian,Seattle,HAPAG-LLOYD,0.91,2025-11-07T11:19:13.132465,2025-11-20T11:19:13.132465,11,4,13,40HC,False,0.12,0.1,0.03,0.22,False,0,on_time
TRAIN-00631,Singapore,Jakarta,COSCO,0.9,2025-08-06T11:19:13.132470,2025-08-10T11:19:13.132470,8,2,4,20GP,False,0.1,0.05,0.0,0.13,False,0,on_time
TRAIN-00632,Busan,Los Angeles,COSCO,0.9,2025-02-24T11:19:13.132474,2025-03-08T11:19:13.132474,2,0,12,40HC,False,0.14,0.15,0.02,0.29,False,0,on_time
TRAIN-00633,Yantian,Seattle,MAERSK,0.92,2025-06-25T11:19:13.132478,2025-07-08T11:19:13.132478,6,2,13,40HC,True,0.12,0.0,0.0,0.07,True,74,delayed
TRAIN-00634,Yantian,Felixstowe,MAERSK,0.92,2025-08-21T11:19:13.132483,2025-09-28T11:19:13.132483,8,3,38,45HC,False,0.3,0.05,0.01,0.31,True,24,delayed
TRAIN-00635,Hong Kong,Singapore,COSCO,0.9,2025-01-24T11:19:13.132487,2025-01-29T11:19:13.132487,1,4,5,45HC,False,0.07,0.05,0.03,0.13,True,24,delayed
TRAIN-00636,Yantian,Felixstowe,HMM,0.84,2025-03-16T11:19:13.132492,2025-04-23T11:19:13.132492,3,6,38,40GP,False,0.3,0.1,0.05,0.5,False,0,on_time
TRAIN-00637,Shanghai,Hamburg,HAPAG-LLOYD,0.91,2025-11-21T11:19:13.132496,2025-12-27T11:19:13.132496,11,4,36,45HC,True,0.28,0.1,0.03,0.572,True,24,delayed
TRAIN-00638,Ningbo,Long Beach,CMA CGM,0.85,2025-02-08T11:19:13.132501,2025-02-24T11:19:13.132501,2,5,16,20GP,False,0.2,0.15,0.05,0.43,True,24,delayed
TRAIN-00639,New York,Rotterdam,MSC,0.88,2025-04-17T11:19:13.132506,2025-04-28T11:19:13.132506,4,3,11,40HC,False,0.18,0.02,0.01,0.21,False,0,on_time
TRAIN-00640,Singapore,Jakarta,MSC,0.88,2025-01-16T11:19:13.132510,2025-01-20T11:19:13.132510,1,3,4,45HC,True,0.1,0.05,0.01,0.16,True,24,delayed
TRAIN-00641,Singapore,Rotterdam,EVERGREEN,0.86,2025-01-25T11:19:13.132515,2025-02-26T11:19:13.132515,1,5,32,40HC,False,0.22,0.05,0.05,0.36,False,0,on_time
TRAIN-00642,Shanghai,Singapore,EVERGREEN,0.86,2025-07-24T11:19:13.132528,2025-07-31T11:19:13.132528,7,3,7,40HC,False,0.08,0.03,0.01,0.16,True,24,delayed
TRAIN-00643,Yantian,Felixstowe,HAPAG-LLOYD,0.91,2025-01-28T11:19:13.132535,2025-03-07T11:19:13.132535,1,1,38,40HC,False,0.3,0.05,0.01,0.33,False,0,on_time
TRAIN-00644,Shanghai,Hamburg,MSC,0.88,2025-02-17T11:19:13.132539,2025-03-25T11:19:13.132539,2,0,36,20GP,False,0.28,0.15,0.02,0.45,False,0,on_time
TRAIN-00645,Hong Kong,Singapore,HMM,0.84,2025-01-30T11:19:13.132544,2025-02-04T11:19:13.132544,1,3,5,20GP,False,0.07,0.05,0.01,0.18,False,0,on_time
TRAIN-00646,New York,Rotterdam,CMA CGM,0.85,2025-02-08T11:19:13.132548,2025-02-19T11:19:13.132548,2,5,11,40GP,True,0.18,0.15,0.05,0.41,True,24,delayed
TRAIN-00647,Yantian,Felixstowe,HMM,0.84,2025-12-07T11:19:13.132553,2026-01-14T11:19:13.132553,12,6,38,40HC,False,0.3,0.08,0.05,0.48,True,26,delayed
TRAIN-00648,New York,Rotterdam,CMA CGM,0.85,2025-07-10T11:19:13.132557,2025-07-21T11:19:13.132557,7,3,11,40GP,False,0.18,0.03,0.01,0.25,False,0,on_time
TRAIN-00649,Ningbo,Long Beach,HAPAG-LLOYD,0.91,2025-12-29T11:19:13.132562,2026-01-14T11:19:13.132562,12,0,16,45HC,True,0.2,0.08,0.02,0.27,True,37,delayed
TRAIN-00650,Shanghai,Singapore,COSCO,0.9,2025-04-15T11:19:13.132566,2025-04-22T11:19:13.132566,4,1,7,20GP,False,0.08,0.02,0.01,0.09,False,0,on_time
TRAIN-00651,Busan,Los Angeles,HAPAG-LLOYD,0.91,2025-02-09T11:19:13.132571,2025-02-21T11:19:13.132571,2,6,12,40HC,False,0.14,0.15,0.05,0.31,False,0,on_time
TRAIN-00652,Shanghai,Rotterdam,HMM,0.84,2025-03-14T11:19:13.132575,2025-04-18T11:19:13.132575,3,4,35,40HC,False,0.25,0.1,0.03,0.596,False,0,on_time
TRAIN-00653,Shanghai,Los Angeles,COSCO,0.9,2025-08-07T11:19:13.132579,2025-08-21T11:19:13.132579,8,3,14,45HC,True,0.15,0.05,0.01,0.19,True,90,delayed
TRAIN-00654,Hong Kong,Singapore,COSCO,0.9,2025-08-12T11:19:13.132584,2025-08-17T11:19:13.132584,8,1,5,40GP,False,0.07,0.05,0.01,0.11,False,0,on_time
TRAIN-00655,Shanghai,Long Beach,CMA CGM,0.85,2025-04-22T11:19:13.132588,2025-05-07T11:19:13.132588,4,1,15,40GP,False,0.18,0.02,0.01,0.24,False,0,on_time
TRAIN-00656,Yantian,Felixstowe,ONE,0.87,2025-12-22T11:19:13.132593,2026-01-29T11:19:13.132593,12,0,38,45HC,False,0.3,0.08,0.02,0.42,False,0,on_time
TRAIN-00657,Busan,Los Angeles,MSC,0.88,2025-10-05T11:19:13.132597,2025-10-17T11:19:13.132597,10,6,12,20GP,False,0.14,0.12,0.05,0.31,False,0,on_time
TRAIN-00658,Los Angeles,Hamburg,MSC,0.88,2025-08-31T11:19:13.132602,2025-09-24T11:19:13.132602,8,6,24,40HC,False,0.35,0.05,0.05,0.45,False,0,on_time
TRAIN-00659,Singapore,Rotterdam,MSC,0.88,2025-05-24T11:19:13.132606,2025-06-25T11:19:13.132606,5,5,32,40HC,False,0.22,0.0,0.05,0.27,False,0,on_time
TRAIN-00660,Ningbo,Long Beach,MAERSK,0.92,2025-03-04T11:19:13.132610,2025-03-20T11:19:13.132610,3,1,16,40GP,False,0.2,0.1,0.01,0.26,False,0,on_time
TRAIN-00661,Yantian,Seattle,ONE,0.87,2025-09-12T11:19:13.132615,2025-09-25T11:19:13.132615,9,4,13,20GP,False,0.12,0.08,0.03,0.25,False,0,on_time
TRAIN-00662,Shanghai,Los Angeles,MAERSK,0.92,2025-10-22T11:19:13.132619,2025-11-05T11:19:13.132619,10,2,14,40GP,False,0.15,0.12,0.0,0.22,False,0,on_time
TRAIN-00663,Shanghai,Rotterdam,HAPAG-LLOYD,0.91,2025-02-07T11:19:13.132624,2025-03-14T11:19:13.132624,2,4,35,20GP,False,0.25,0.15,0.03,0.4,False,0,on_time
TRAIN-00664,Singapore,Rotterdam,HAPAG-LLOYD,0.91,2025-04-25T11:19:13.132629,2025-05-27T11:19:13.132629,4,4,32,45HC,False,0.22,0.02,0.03,0.24,False,0,on_time
TRAIN-00665,Shanghai,Long Beach,HAPAG-LLOYD,0.91,2025-11-27T11:19:13.132634,2025-12-12T11:19:13.132634,11,3,15,45HC,False,0.18,0.1,0.01,0.26,False,0,on_time
TRAIN-00666,Shanghai,Long Beach,ONE,0.87,2025-09-02T11:19:13.132638,2025-09-17T11:19:13.132638,9,1,15,40HC,False,0.18,0.08,0.01,0.29,False,0,on_time
TRAIN-00667,Shanghai,Rotterdam,HMM,0.84,2025-08-30T11:19:13.132642,2025-10-04T11:19:13.132642,8,5,35,45HC,False,0.25,0.05,0.05,0.4,True,36,delayed
TRAIN-00668,Shanghai,Hamburg,ONE,0.87,2025-11-07T11:19:13.132647,2025-12-13T11:19:13.132647,11,4,36,40HC,False,0.28,0.1,0.03,0.43,False,0,on_time
TRAIN-00669,Shanghai,Long Beach,COSCO,0.9,2025-02-01T11:19:13.132652,2025-02-16T11:19:13.132652,2,5,15,20GP,False,0.18,0.15,0.05,0.36,False,0,on_time
TRAIN-00670,Shanghai,Los Angeles,MAERSK,0.92,2025-12-20T11:19:13.132656,2026-01-03T11:19:13.132656,12,5,14,45HC,False,0.15,0.08,0.05,0.23,False,0,on_time
TRAIN-00671,Yantian,Seattle,EVERGREEN,0.86,2025-07-29T11:19:13.132661,2025-08-11T11:19:13.132661,7,1,13,20GP,False,0.12,0.03,0.01,0.2,False,0,on_time
TRAIN-00672,New York,Rotterdam,EVERGREEN,0.86,2025-03-24T11:19:13.132665,2025-04-04T11:19:13.132665,3,0,11,40HC,False,0.18,0.1,0.02,0.34,False,0,on_time
TRAIN-00673,Shanghai,Hamburg,HAPAG-LLOYD,0.91,2025-03-09T11:19:13.132669,2025-04-14T11:19:13.132669,3,6,36,20GP,False,0.28,0.1,0.05,0.4,False,0,on_time
TRAIN-00674,Shanghai,Long Beach,CMA CGM,0.85,2025-08-19T11:19:13.132674,2025-09-03T11:19:13.132674,8,1,15,40HC,False,0.18,0.05,0.01,0.27,False,0,on_time
TRAIN-00675,Shanghai,Long Beach,EVERGREEN,0.86,2025-08-18T11:19:13.132678,2025-09-02T11:19:13.132678,8,0,15,40HC,False,0.18,0.05,0.02,0.29,False,0,on_time
TRAIN-00676,Hong Kong,Singapore,EVERGREEN,0.86,2025-06-26T11:19:13.132682,2025-07-01T11:19:13.132682,6,3,5,45HC,False,0.07,0.0,0.01,0.12,False,0,on_time
TRAIN-00677,Shanghai,Long Beach,MSC,0.88,2025-04-17T11:19:13.132686,2025-05-02T11:19:13.132686,4,3,15,40GP,False,0.18,0.02,0.01,0.21,False,0,on_time
TRAIN-00678,Shanghai,Singapore,HMM,0.84,2025-12-20T11:19:13.132691,2025-12-27T11:19:13.132691,12,5,7,20GP,False,0.08,0.08,0.05,0.26,False,0,on_time
TRAIN-00679,Los Angeles,Hamburg,COSCO,0.9,2025-08-10T11:19:13.132695,2025-09-03T11:19:13.132695,8,6,24,20GP,False,0.35,0.05,0.05,0.43,False,0,on_time
TRAIN-00680,Los Angeles,Hamburg,CMA CGM,0.85,2025-12-15T11:19:13.132699,2026-01-08T11:19:13.132699,12,0,24,40GP,False,0.35,0.08,0.02,0.48,False,0,on_time
TRAIN-00681,Los Angeles,Hamburg,ONE,0.87,2025-05-19T11:19:13.132704,2025-06-12T11:19:13.132704,5,0,24,45HC,False,0.35,0.0,0.02,0.552,True,24,delayed
TRAIN-00682,Ningbo,Long Beach,MAERSK,0.92,2025-06-28T11:19:13.132708,2025-07-14T11:19:13.132708,6,5,16,40GP,False,0.2,0.0,0.05,0.2,False,0,on_time
TRAIN-00683,Los Angeles,Hamburg,MAERSK,0.92,2025-05-26T11:19:13.132713,2025-06-19T11:19:13.132713,5,0,24,40GP,False,0.35,0.0,0.02,0.603,False,0,on_time
TRAIN-00684,Busan,Los Angeles,COSCO,0.9,2025-11-03T11:19:13.132717,2025-11-15T11:19:13.132717,11,0,12,40HC,False,0.14,0.1,0.02,0.24,False,0,on_time
TRAIN-00685,New York,Rotterdam,HMM,0.84,2025-02-12T11:19:13.132721,2025-02-23T11:19:13.132721,2,2,11,40GP,False,0.18,0.15,0.0,0.38,True,67,delayed
TRAIN-00686,Shanghai,Hamburg,ONE,0.87,2025-03-27T11:19:13.132726,2025-05-02T11:19:13.132726,3,3,36,45HC,False,0.28,0.1,0.01,0.41,True,35,delayed
TRAIN-00687,Shanghai,Long Beach,ONE,0.87,2025-08-19T11:19:13.132731,2025-09-03T11:19:13.132731,8,1,15,20GP,True,0.18,0.05,0.01,0.26,True,41,delayed
TRAIN-00688,Shanghai,Long Beach,HAPAG-LLOYD,0.91,2025-06-12T11:19:13.132735,2025-06-27T11:19:13.132735,6,3,15,20GP,False,0.18,0.0,0.01,0.16,False,0,on_time
TRAIN-00689,Shanghai,Rotterdam,MSC,0.88,2025-03-05T11:19:13.132739,2025-04-09T11:19:13.132739,3,2,35,45HC,False,0.25,0.1,0.0,0.35,False,0,on_time
TRAIN-00690,Shanghai,Rotterdam,HAPAG-LLOYD,0.91,2025-07-21T11:19:13.132744,2025-08-25T11:19:13.132744,7,0,35,40GP,False,0.25,0.03,0.02,0.27,False,0,on_time
TRAIN-00691,Singapore,Rotterdam,CMA CGM,0.85,2025-04-07T11:19:13.132748,2025-05-09T11:19:13.132748,4,0,32,20GP,False,0.22,0.02,0.02,0.515,False,0,on_time
TRAIN-00692,Ningbo,Long Beach,HMM,0.84,2025-09-01T11:19:13.132752,2025-09-17T11:19:13.132752,9,0,16,40GP,True,0.2,0.08,0.02,0.539,True,97,delayed
TRAIN-00693,Singapore,Rotterdam,ONE,0.87,2025-05-24T11:19:13.132757,2025-06-25T11:19:13.132757,5,5,32,40GP,False,0.22,0.0,0.05,0.29,False,0,on_time
TRAIN-00694,Yantian,Felixstowe,MAERSK,0.92,2025-03-15T11:19:13.132761,2025-04-22T11:19:13.132761,3,5,38,40GP,False,0.3,0.1,0.05,0.4,False,0,on_time
TRAIN-00695,Port Klang,Le Havre,ONE,0.87,2025-05-16T11:19:13.132766,2025-06-19T11:19:13.132766,5,4,34,40GP,False,0.26,0.0,0.03,0.31,False,0,on_time
TRAIN-00696,Port Klang,Le Havre,HAPAG-LLOYD,0.91,2025-06-14T11:19:13.132770,2025-07-18T11:19:13.132770,6,5,34,45HC,True,0.26,0.0,0.05,0.28,True,24,delayed
TRAIN-00697,New York,Rotterdam,EVERGREEN,0.86,2025-06-20T11:19:13.132774,2025-07-01T11:19:13.132774,6,4,11,45HC,False,0.18,0.0,0.03,0.25,False,0,on_time
TRAIN-00698,Singapore,Rotterdam,COSCO,0.9,2026-01-05T11:19:13.132778,2026-02-06T11:19:13.132778,1,0,32,40GP,False,0.22,0.05,0.02,0.27,False,0,on_time
